marital_status,age,gender,Race,Income,education_level
Not_Married,74,Male,Black,143328,High_School
Married,98,Male,American Indian,64204,Bachelor
Not_Married,68,Male,Asian,36710,Below_High_School
Married,46,Female,American Indian,94944,Some_College
Married,35,Male,Asian,134194,Above_Bachelor
Married,78,Female,Black,60347,Bachelor
Married,60,Female,Black,117815,Below_High_School
Married,34,Female,American Indian,55559,Above_Bachelor
Married,18,Female,Other,17967,High_School
Not_Married,94,Female,Other,66225,Some_College
Not_Married,22,Male,White,97489,Below_High_School
Married,92,Female,American Indian,95539,Bachelor
Married,78,Female,Black,120203,Below_High_School
Not_Married,67,Female,Other,50271,High_School
Not_Married,53,Female,Black,141307,Above_Bachelor
Married,51,Male,Asian,137621,Bachelor
Not_Married,44,Female,White,904,Some_College
Married,58,Female,Other,97387,Bachelor
Not_Married,45,Male,Black,126148,High_School
Not_Married,61,Male,Other,19303,Above_Bachelor
Married,84,Female,Other,144847,Bachelor
Married,44,Male,White,25428,Above_Bachelor
Not_Married,23,Male,Black,1863,Below_High_School
Married,46,Female,White,112277,High_School
Not_Married,100,Male,White,87366,High_School
Married,55,Female,American Indian,28544,Some_College
Married,89,Male,White,35712,Below_High_School
Married,26,Female,American Indian,149295,Below_High_School
Not_Married,73,Male,White,71159,Below_High_School
Not_Married,44,Male,White,146326,Bachelor
Not_Married,93,Female,Asian,90655,Above_Bachelor
Not_Married,74,Female,White,79569,Bachelor
Not_Married,88,Female,Black,79822,Above_Bachelor
Not_Married,72,Female,Asian,47543,Below_High_School
Married,62,Male,White,143483,Above_Bachelor
Married,65,Male,Asian,139861,Below_High_School
Not_Married,52,Female,White,52406,Bachelor
Married,93,Male,American Indian,58022,Some_College
Married,23,Male,Other,105101,Some_College
Married,42,Female,Other,791,Bachelor
Married,78,Female,Asian,76349,High_School
Married,69,Male,Other,131895,Some_College
Married,75,Male,White,21184,Above_Bachelor
Married,25,Female,Other,118684,Above_Bachelor
Married,35,Male,Other,8779,Bachelor
Married,93,Male,Black,138571,High_School
Not_Married,76,Male,Asian,46689,Bachelor
Not_Married,48,Female,Other,36204,Bachelor
Married,46,Female,American Indian,95535,High_School
Married,46,Male,Asian,70123,Below_High_School
Married,23,Female,Asian,14610,Below_High_School
Not_Married,39,Female,Other,24004,Above_Bachelor
Not_Married,65,Male,Other,19624,Bachelor
Not_Married,75,Female,American Indian,54055,Above_Bachelor
Not_Married,18,Male,White,93200,Bachelor
Married,69,Male,American Indian,131215,Above_Bachelor
Not_Married,80,Male,Asian,78515,Bachelor
Married,28,Male,Asian,10957,Below_High_School
Not_Married,29,Male,Other,143804,Above_Bachelor
Married,67,Female,White,41219,Some_College
Not_Married,65,Male,White,43385,Bachelor
Not_Married,79,Female,White,134747,Below_High_School
Not_Married,29,Male,Other,18187,Above_Bachelor
Married,46,Male,American Indian,96872,Some_College
Not_Married,31,Male,White,41177,Below_High_School
Married,33,Female,White,49236,Above_Bachelor
Married,80,Male,Asian,23595,Above_Bachelor
Not_Married,68,Female,Other,28600,Some_College
Not_Married,22,Male,Black,50546,Below_High_School
Not_Married,36,Male,Other,84485,Some_College
Not_Married,74,Female,White,128636,Bachelor
Married,89,Male,Black,18410,Above_Bachelor
Married,61,Female,Other,24588,High_School
Not_Married,87,Female,White,139146,High_School
Married,81,Male,American Indian,82436,Bachelor
Married,45,Male,Asian,128897,Above_Bachelor
Not_Married,67,Female,Black,31221,Above_Bachelor
Married,42,Female,Other,142997,Some_College
Married,41,Female,Asian,101406,Some_College
Married,75,Female,White,148118,High_School
Married,80,Female,Black,55300,Some_College
Married,94,Female,Other,117785,High_School
Not_Married,65,Female,Asian,45190,Above_Bachelor
Married,97,Male,Asian,111234,Some_College
Married,40,Female,White,68493,Below_High_School
Not_Married,18,Male,American Indian,145619,Above_Bachelor
Not_Married,62,Female,American Indian,140130,Bachelor
Married,22,Female,American Indian,72938,Bachelor
Not_Married,20,Female,Other,87722,Bachelor
Married,83,Female,White,120259,High_School
Not_Married,69,Female,American Indian,142185,Some_College
Married,31,Male,Asian,14557,Below_High_School
Not_Married,96,Female,American Indian,126395,High_School
Married,100,Male,White,68260,Below_High_School
Married,76,Male,Black,36896,Above_Bachelor
Not_Married,31,Female,Black,127818,Bachelor
Married,83,Male,White,92756,Above_Bachelor
Married,85,Male,White,48294,Bachelor
Married,18,Male,Black,131757,Above_Bachelor
Married,71,Female,Asian,135795,High_School
Not_Married,32,Male,American Indian,114321,Above_Bachelor
Not_Married,57,Female,Black,1829,Below_High_School
Married,42,Male,Black,27732,Bachelor
Not_Married,41,Male,Asian,71450,Some_College
Not_Married,99,Female,Other,127853,Some_College
Married,19,Female,Black,26135,Some_College
Married,55,Female,Other,146190,Below_High_School
Married,52,Male,Black,49422,Below_High_School
Not_Married,22,Male,Asian,142241,Below_High_School
Not_Married,92,Female,White,117758,Below_High_School
Not_Married,18,Female,Asian,59589,Some_College
Married,34,Male,Asian,136551,Above_Bachelor
Married,44,Female,Asian,132440,High_School
Married,23,Female,Other,115928,High_School
Married,81,Female,Asian,95156,Bachelor
Married,52,Male,White,56741,Above_Bachelor
Not_Married,79,Female,American Indian,63066,High_School
Married,37,Male,American Indian,13380,High_School
Not_Married,94,Female,Other,51034,Below_High_School
Married,19,Female,Other,77845,High_School
Not_Married,58,Male,Asian,82191,Below_High_School
Married,48,Male,Asian,56678,Some_College
Married,33,Male,American Indian,28169,Bachelor
Not_Married,61,Male,American Indian,139891,High_School
Not_Married,28,Male,White,80821,Below_High_School
Not_Married,32,Male,White,101113,Above_Bachelor
Married,42,Female,White,103656,Below_High_School
Married,80,Male,Other,98795,Above_Bachelor
Not_Married,20,Female,Other,21225,Bachelor
Not_Married,100,Male,Other,102732,Bachelor
Not_Married,100,Female,Other,70920,Below_High_School
Not_Married,63,Male,Black,51223,Some_College
Married,19,Male,Black,76477,Above_Bachelor
Married,18,Male,American Indian,30086,Above_Bachelor
Married,19,Female,Black,43825,Above_Bachelor
Married,26,Male,American Indian,67225,Some_College
Married,79,Male,Black,75093,Above_Bachelor
Not_Married,77,Male,Asian,99822,Below_High_School
Married,48,Female,White,90939,High_School
Married,61,Male,Black,70404,Bachelor
Not_Married,52,Female,American Indian,69550,Bachelor
Married,52,Male,Black,143557,Bachelor
Married,33,Male,Other,34279,Below_High_School
Not_Married,59,Male,American Indian,96250,High_School
Married,37,Female,White,59280,Some_College
Married,73,Female,Other,105353,Some_College
Not_Married,58,Male,Asian,35200,Bachelor
Married,48,Female,Other,50963,Some_College
Not_Married,79,Male,Other,108536,Bachelor
Married,27,Female,Other,138670,Bachelor
Married,83,Female,Asian,146744,Bachelor
Married,81,Male,White,72699,High_School
Not_Married,36,Male,Other,119312,Some_College
Not_Married,97,Male,Asian,68000,Some_College
Not_Married,60,Male,Black,952,Bachelor
Married,59,Male,Asian,98587,Above_Bachelor
Not_Married,89,Male,White,115174,Below_High_School
Not_Married,62,Female,White,20290,Some_College
Not_Married,83,Male,Asian,8242,Bachelor
Not_Married,92,Male,American Indian,10356,High_School
Not_Married,60,Male,Black,45871,Some_College
Not_Married,64,Female,Black,83581,Below_High_School
Married,44,Female,Other,11208,Above_Bachelor
Not_Married,55,Male,White,24393,Below_High_School
Not_Married,36,Male,Asian,20751,Above_Bachelor
Married,45,Female,Black,26247,Above_Bachelor
Not_Married,50,Male,American Indian,57288,Bachelor
Not_Married,98,Male,Other,78510,Some_College
Not_Married,51,Female,American Indian,54568,Some_College
Married,53,Male,Other,100141,Below_High_School
Married,64,Male,White,90590,Some_College
Married,20,Female,Black,24346,Below_High_School
Not_Married,47,Female,White,9970,High_School
Not_Married,79,Male,Other,17693,Bachelor
Not_Married,44,Male,Black,87634,Below_High_School
Married,47,Male,Black,83303,High_School
Married,34,Female,Other,139498,Some_College
Married,84,Female,American Indian,25058,Bachelor
Married,19,Male,Asian,44943,Some_College
Not_Married,53,Male,Asian,70797,Bachelor
Not_Married,23,Female,White,64373,Bachelor
Married,23,Male,American Indian,135222,Below_High_School
Not_Married,29,Male,American Indian,28123,Above_Bachelor
Married,52,Female,Asian,10928,High_School
Not_Married,53,Male,Asian,26050,Bachelor
Married,43,Female,Black,19723,Some_College
Married,29,Female,Asian,22754,Some_College
Married,78,Female,Asian,137446,Above_Bachelor
Married,76,Female,Other,15201,High_School
Not_Married,100,Male,American Indian,130708,Bachelor
Married,28,Female,White,52181,Below_High_School
Married,85,Female,Other,114986,Below_High_School
Not_Married,96,Female,Other,68771,Below_High_School
Married,60,Female,White,140156,Below_High_School
Married,99,Female,Black,48708,Below_High_School
Married,23,Female,Asian,106267,Bachelor
Not_Married,57,Female,Asian,134968,Bachelor
Married,54,Female,Black,28013,Below_High_School
Not_Married,48,Male,American Indian,80247,Bachelor
Married,61,Male,Asian,142203,High_School
Not_Married,73,Male,White,16648,Below_High_School
Not_Married,79,Female,White,79510,Some_College
Not_Married,73,Female,Other,111722,Below_High_School
Not_Married,38,Female,White,37402,High_School
Not_Married,40,Female,Asian,101204,Below_High_School
Married,82,Female,American Indian,80500,Some_College
Married,47,Female,Black,146244,High_School
Not_Married,26,Female,Black,6677,Below_High_School
Not_Married,40,Female,Asian,5199,Above_Bachelor
Not_Married,45,Female,Other,51105,Some_College
Not_Married,46,Female,American Indian,92043,Bachelor
Not_Married,88,Female,Other,123030,Above_Bachelor
Not_Married,49,Female,American Indian,136779,High_School
Married,73,Male,American Indian,130597,High_School
Married,51,Female,Other,143597,Some_College
Married,87,Male,Asian,128931,Above_Bachelor
Not_Married,34,Male,Black,77046,Some_College
Married,94,Male,White,61513,Below_High_School
Not_Married,61,Male,White,14878,Bachelor
Married,80,Male,American Indian,99977,Above_Bachelor
Married,52,Male,Asian,698,Some_College
Not_Married,77,Male,Other,119852,Some_College
Not_Married,25,Female,American Indian,17935,Above_Bachelor
Not_Married,57,Female,Asian,87546,Above_Bachelor
Married,54,Female,Black,53537,Above_Bachelor
Not_Married,21,Female,White,79612,Bachelor
Married,27,Female,Asian,78961,High_School
Not_Married,58,Male,White,59022,Below_High_School
Married,48,Male,American Indian,103296,High_School
Not_Married,69,Male,Asian,90991,Above_Bachelor
Not_Married,41,Male,American Indian,28957,Above_Bachelor
Not_Married,78,Male,White,27386,Above_Bachelor
Not_Married,89,Male,Black,114131,Bachelor
Married,89,Male,Black,65071,Some_College
Married,56,Male,Asian,52477,Bachelor
Not_Married,37,Female,Other,105577,Below_High_School
Not_Married,18,Male,Black,3286,Some_College
Not_Married,55,Female,White,44355,Some_College
Not_Married,61,Male,Black,135946,Some_College
Not_Married,18,Male,White,149994,Some_College
Not_Married,70,Male,Black,98163,High_School
Not_Married,24,Male,Asian,86580,Above_Bachelor
Married,19,Male,White,38388,High_School
Married,81,Female,Other,84430,Above_Bachelor
Not_Married,90,Male,White,116703,Bachelor
Married,82,Female,White,13383,High_School
Married,77,Female,American Indian,131960,High_School
Not_Married,83,Female,Asian,66062,High_School
Married,33,Male,Asian,45327,Below_High_School
Not_Married,34,Female,American Indian,36542,High_School
Not_Married,84,Female,American Indian,104656,Below_High_School
Not_Married,64,Male,Asian,16959,Bachelor
Married,25,Female,Asian,8046,Some_College
Married,79,Female,American Indian,94872,Above_Bachelor
Not_Married,86,Male,Black,22378,Above_Bachelor
Not_Married,77,Male,Asian,40988,High_School
Not_Married,88,Female,White,31036,Some_College
Not_Married,51,Female,Asian,87286,Some_College
Not_Married,98,Male,Asian,112668,Above_Bachelor
Not_Married,48,Male,Black,69844,Above_Bachelor
Married,84,Male,Asian,142712,Above_Bachelor
Not_Married,94,Female,Asian,79226,Above_Bachelor
Married,98,Female,Asian,147236,Below_High_School
Not_Married,36,Male,White,33837,Bachelor
Married,95,Female,White,145153,Bachelor
Not_Married,74,Male,White,112364,Some_College
Married,32,Female,White,65273,Some_College
Married,94,Male,American Indian,135005,High_School
Married,28,Female,Black,81033,Some_College
Married,52,Female,American Indian,27080,Some_College
Married,41,Male,Black,20255,Bachelor
Married,83,Female,Black,105641,Some_College
Not_Married,36,Male,Asian,86879,Below_High_School
Married,74,Female,Black,140601,Bachelor
Not_Married,89,Male,American Indian,46574,Some_College
Not_Married,71,Female,American Indian,136384,Below_High_School
Not_Married,71,Female,Asian,105186,Some_College
Not_Married,52,Male,American Indian,8730,Some_College
Not_Married,97,Male,Black,10661,Some_College
Married,91,Female,Other,108203,Some_College
Married,99,Male,Other,89882,Above_Bachelor
Married,29,Male,Black,87944,Some_College
Married,25,Male,American Indian,100772,High_School
Not_Married,93,Male,White,6413,Some_College
Married,40,Female,Asian,908,Below_High_School
Not_Married,80,Male,White,11904,High_School
Married,76,Female,Black,46241,Below_High_School
Not_Married,60,Female,American Indian,72712,Some_College
Married,20,Male,Other,27575,High_School
Not_Married,72,Male,White,148879,High_School
Married,49,Male,White,27700,High_School
Married,83,Female,Other,112870,Above_Bachelor
Married,33,Female,American Indian,4698,Above_Bachelor
Married,97,Female,American Indian,119182,Below_High_School
Married,24,Male,American Indian,136170,Bachelor
Not_Married,58,Male,White,53094,Bachelor
Married,24,Female,Other,81441,Some_College
Not_Married,42,Male,American Indian,62485,Below_High_School
Not_Married,64,Male,White,61901,High_School
Not_Married,22,Female,Black,97918,Bachelor
Not_Married,39,Female,Black,88919,Some_College
Not_Married,62,Male,Black,29630,Below_High_School
Not_Married,37,Male,Other,61896,Below_High_School
Married,98,Male,American Indian,94574,Below_High_School
Not_Married,45,Male,American Indian,27513,High_School
Not_Married,85,Female,American Indian,94259,Bachelor
Not_Married,75,Male,Other,147423,Above_Bachelor
Not_Married,29,Male,Black,130727,Bachelor
Married,26,Male,American Indian,58613,Some_College
Married,67,Male,White,121159,Some_College
Married,24,Female,Black,104367,Above_Bachelor
Married,41,Male,Black,54859,Above_Bachelor
Not_Married,42,Male,Asian,113016,High_School
Married,90,Female,Black,64433,Bachelor
Not_Married,98,Female,White,107518,Some_College
Married,53,Female,Asian,1538,Below_High_School
Married,99,Female,Black,75828,Above_Bachelor
Not_Married,30,Male,Other,19811,Bachelor
Married,81,Female,Other,12779,High_School
Not_Married,41,Female,Other,115009,Some_College
Married,25,Female,White,13330,Above_Bachelor
Married,33,Male,American Indian,50226,High_School
Married,28,Male,Black,134575,High_School
Married,97,Male,Asian,143626,Above_Bachelor
Not_Married,30,Female,Other,119386,High_School
Not_Married,73,Male,Asian,1102,Bachelor
Not_Married,45,Female,Other,135082,High_School
Married,68,Male,White,33347,Bachelor
Married,84,Male,White,136058,High_School
Not_Married,86,Female,Asian,78562,Bachelor
Married,48,Male,American Indian,15405,High_School
Not_Married,42,Female,White,40178,Bachelor
Married,24,Male,Other,24495,High_School
